Order_ID,Cart_Value,Return_Rate,Pincode_Tier,Address_Quality,Is_COD,Is_RTO
ORD_05563,403,0.13,2,2,1,0
ORD_05564,1209,0.11,3,8,1,0
ORD_05565,682,0.06,1,3,1,0
ORD_05566,1155,0.12,1,2,1,0
ORD_05567,1587,0.11,2,4,1,1
ORD_05568,1156,0.09,2,2,1,0
ORD_05569,827,0.39,1,3,1,1
ORD_05570,299,0.0,2,9,0,0
ORD_05571,663,0.04,2,7,1,1
ORD_05572,434,0.19,1,1,1,0
ORD_05573,505,0.22,2,10,1,1
ORD_05574,492,0.06,1,5,0,0
ORD_05575,303,0.07,1,5,0,0
ORD_05576,250,0.25,2,9,1,0
ORD_05577,389,0.02,3,1,1,1
ORD_05578,776,0.19,2,1,1,0
ORD_05579,250,0.21,1,10,1,1
ORD_05580,673,0.02,2,7,1,0
ORD_05581,3041,0.23,3,7,0,1
ORD_05582,1507,0.31,2,8,1,1
ORD_05583,2477,0.1,2,4,0,1
ORD_05584,909,0.15,3,7,0,0
ORD_05585,1692,0.05,2,6,1,0
ORD_05586,372,0.04,3,1,1,1
ORD_05587,397,0.06,2,2,0,0
ORD_05588,250,0.09,1,8,1,0
ORD_05589,1718,0.05,1,6,0,0
ORD_05590,2280,0.13,2,7,0,0
ORD_05591,427,0.36,2,8,0,1
ORD_05592,542,0.04,2,5,0,0
ORD_05593,363,0.02,1,5,0,0
ORD_05594,903,0.41,3,2,1,1
ORD_05595,1635,0.01,3,4,0,0
ORD_05596,250,0.05,2,2,1,1
ORD_05597,922,0.13,2,7,1,0
ORD_05598,533,0.06,1,9,1,0
ORD_05599,728,0.14,2,2,1,0
ORD_05600,960,0.29,2,4,1,0
ORD_05601,572,0.05,2,8,1,0
ORD_05602,612,0.1,2,9,0,0
ORD_05603,560,0.03,2,4,1,0
ORD_05604,1445,0.03,1,8,1,0
ORD_05605,929,0.09,1,7,1,0
ORD_05606,793,0.06,3,5,1,0
ORD_05607,250,0.07,1,4,1,0
ORD_05608,491,0.02,1,6,1,0
ORD_05609,1365,0.16,2,6,1,0
ORD_05610,685,0.02,1,2,1,0
ORD_05611,1127,0.11,2,3,0,0
ORD_05612,2733,0.29,2,6,1,1
ORD_05613,1526,0.41,1,4,1,0
ORD_05614,716,0.03,1,3,1,1
ORD_05615,441,0.48,1,4,0,1
ORD_05616,250,0.13,2,6,1,0
ORD_05617,581,0.09,3,3,1,0
ORD_05618,512,0.13,1,1,0,0
ORD_05619,908,0.1,2,6,0,0
ORD_05620,588,0.34,2,2,1,1
ORD_05621,514,0.15,1,9,1,0
ORD_05622,250,0.11,2,6,0,1
ORD_05623,313,0.02,2,1,1,0
ORD_05624,973,0.08,2,4,0,0
ORD_05625,2624,0.24,3,5,1,1
ORD_05626,615,0.27,1,8,0,0
ORD_05627,864,0.06,1,3,1,0
ORD_05628,1425,0.03,2,9,0,0
ORD_05629,347,0.21,1,9,1,0
ORD_05630,891,0.08,1,10,0,0
ORD_05631,367,0.01,3,5,0,1
ORD_05632,1328,0.17,2,4,0,0
ORD_05633,750,0.29,2,7,1,0
ORD_05634,844,0.14,1,9,0,0
ORD_05635,355,0.1,1,6,1,1
ORD_05636,1171,0.05,1,7,1,0
ORD_05637,3525,0.22,3,1,1,0
ORD_05638,296,0.01,3,4,1,0
ORD_05639,506,0.16,2,2,0,0
ORD_05640,800,0.12,1,1,1,0
ORD_05641,1247,0.02,2,7,1,0
ORD_05642,425,0.32,3,10,1,0
ORD_05643,250,0.04,3,4,1,0
ORD_05644,1973,0.2,2,2,1,0
ORD_05645,1222,0.24,2,5,0,0
ORD_05646,250,0.07,2,7,1,0
ORD_05647,409,0.12,1,2,0,0
ORD_05648,2332,0.15,2,7,0,0
ORD_05649,2118,0.05,2,3,1,1
ORD_05650,1409,0.35,2,8,0,0
ORD_05651,577,0.16,2,7,0,0
ORD_05652,710,0.03,2,1,0,0
ORD_05653,598,0.09,2,9,1,0
ORD_05654,1640,0.02,1,6,1,0
ORD_05655,330,0.14,3,4,1,0
ORD_05656,349,0.04,2,6,0,0
ORD_05657,1492,0.24,2,2,1,0
ORD_05658,641,0.11,1,2,1,0
ORD_05659,2003,0.2,3,8,0,1
ORD_05660,388,0.03,2,10,1,0
ORD_05661,636,0.07,2,5,1,0
ORD_05662,318,0.02,3,7,1,0
ORD_05663,669,0.04,3,1,1,1
ORD_05664,250,0.01,2,6,1,0
ORD_05665,450,0.04,1,10,1,0
ORD_05666,250,0.17,3,7,0,1
ORD_05667,1158,0.3,3,10,1,1
ORD_05668,1180,0.04,1,7,1,1
ORD_05669,250,0.14,2,10,1,0
ORD_05670,1933,0.06,2,3,1,0
ORD_05671,4904,0.05,1,9,1,0
ORD_05672,690,0.17,1,9,1,1
ORD_05673,398,0.31,2,5,1,1
ORD_05674,6370,0.14,3,9,1,0
ORD_05675,250,0.04,1,7,1,0
ORD_05676,675,0.08,3,7,1,1
ORD_05677,767,0.4,3,9,0,0
ORD_05678,1951,0.03,3,2,1,0
ORD_05679,886,0.17,1,10,0,0
ORD_05680,446,0.04,2,5,1,1
ORD_05681,310,0.09,2,8,1,0
ORD_05682,506,0.1,3,8,0,0
ORD_05683,297,0.27,2,3,1,0
ORD_05684,691,0.01,1,5,1,0
ORD_05685,423,0.03,1,4,0,0
ORD_05686,250,0.36,2,4,0,1
ORD_05687,1815,0.07,3,2,1,1
ORD_05688,446,0.25,2,6,1,0
ORD_05689,250,0.11,2,1,1,0
ORD_05690,581,0.05,1,8,1,0
ORD_05691,702,0.26,3,10,0,0
ORD_05692,250,0.02,2,9,1,0
ORD_05693,867,0.05,3,5,0,0
ORD_05694,287,0.06,2,6,1,0
ORD_05695,2614,0.12,2,1,1,1
ORD_05696,1011,0.04,2,6,1,0
ORD_05697,483,0.18,1,1,1,0
ORD_05698,366,0.06,1,5,0,0
ORD_05699,611,0.08,1,9,1,0
ORD_05700,1085,0.1,2,5,1,0
ORD_05701,651,0.02,2,3,1,0
ORD_05702,559,0.04,1,4,1,1
ORD_05703,696,0.2,2,3,1,0
ORD_05704,410,0.07,2,4,0,0
ORD_05705,505,0.3,2,10,0,1
ORD_05706,250,0.07,1,6,1,1
ORD_05707,1449,0.18,2,3,1,0
ORD_05708,844,0.02,1,5,1,0
ORD_05709,358,0.07,1,7,1,0
ORD_05710,3038,0.02,2,1,0,0
ORD_05711,713,0.57,1,3,1,0
ORD_05712,290,0.44,3,6,0,0
ORD_05713,1320,0.09,3,10,1,1
ORD_05714,914,0.06,2,2,0,0
ORD_05715,912,0.2,1,8,1,1
ORD_05716,473,0.03,2,7,0,0
ORD_05717,953,0.01,2,2,1,0
ORD_05718,539,0.0,1,5,1,0
ORD_05719,1037,0.15,1,4,1,1
ORD_05720,250,0.2,1,2,1,0
ORD_05721,470,0.08,1,4,0,0
ORD_05722,2637,0.16,2,9,1,0
ORD_05723,360,0.03,3,10,1,0
ORD_05724,410,0.05,1,2,1,0
ORD_05725,464,0.21,1,10,1,0
ORD_05726,251,0.3,1,10,1,0
ORD_05727,250,0.19,2,6,1,0
ORD_05728,553,0.1,1,4,1,0
ORD_05729,741,0.14,1,8,0,0
ORD_05730,637,0.02,1,4,1,0
ORD_05731,592,0.19,2,9,1,0
ORD_05732,688,0.27,2,10,1,0
ORD_05733,1507,0.15,3,3,1,0
ORD_05734,571,0.07,2,7,1,0
ORD_05735,420,0.63,1,5,1,0
ORD_05736,531,0.15,2,1,1,0
ORD_05737,1057,0.02,1,3,0,1
ORD_05738,2058,0.06,2,9,0,0
ORD_05739,402,0.04,1,9,1,0
ORD_05740,719,0.34,1,5,1,0
ORD_05741,871,0.03,2,5,1,0
ORD_05742,300,0.14,1,4,1,0
ORD_05743,676,0.1,1,4,1,0
ORD_05744,250,0.12,1,4,1,0
ORD_05745,250,0.06,2,2,1,0
ORD_05746,891,0.15,1,7,0,1
ORD_05747,489,0.3,2,3,0,0
ORD_05748,781,0.05,2,1,1,0
ORD_05749,655,0.04,1,10,1,0
ORD_05750,304,0.06,3,3,1,0
ORD_05751,641,0.07,3,9,0,0
ORD_05752,250,0.12,3,9,1,0
ORD_05753,2023,0.11,2,10,1,0
ORD_05754,250,0.09,1,7,1,0
ORD_05755,568,0.12,2,1,1,0
ORD_05756,288,0.02,1,6,1,0
ORD_05757,1049,0.34,1,10,1,0
ORD_05758,510,0.42,1,1,1,0
ORD_05759,439,0.21,2,2,1,1
ORD_05760,1316,0.39,1,3,1,0
ORD_05761,680,0.22,2,6,0,0
ORD_05762,1005,0.44,1,7,0,0
ORD_05763,303,0.09,2,8,1,1
ORD_05764,250,0.16,2,9,1,0
ORD_05765,724,0.22,1,7,0,0
ORD_05766,515,0.19,1,6,0,0
ORD_05767,1097,0.01,1,5,1,0
ORD_05768,623,0.12,1,10,0,0
ORD_05769,783,0.05,2,2,0,0
ORD_05770,250,0.07,3,8,1,0
ORD_05771,3013,0.05,2,5,1,0
ORD_05772,583,0.01,3,10,1,0
ORD_05773,1162,0.04,3,2,1,0
ORD_05774,340,0.12,2,3,1,0
ORD_05775,850,0.14,1,10,0,0
ORD_05776,250,0.29,3,10,1,0
ORD_05777,954,0.04,2,7,1,1
ORD_05778,500,0.0,3,10,0,0
ORD_05779,680,0.01,2,8,1,0
ORD_05780,1162,0.36,2,5,1,0
ORD_05781,250,0.07,3,10,0,1
ORD_05782,384,0.25,2,8,1,0
ORD_05783,958,0.27,2,10,1,0
ORD_05784,3563,0.22,2,10,1,0
ORD_05785,595,0.0,3,6,1,0
ORD_05786,1067,0.04,2,2,1,0
ORD_05787,610,0.25,1,2,0,0
ORD_05788,3145,0.14,2,8,1,0
ORD_05789,250,0.37,2,4,1,1
ORD_05790,717,0.31,1,8,1,0
ORD_05791,250,0.07,1,9,1,0
ORD_05792,250,0.06,1,6,1,1
ORD_05793,843,0.35,3,9,0,0
ORD_05794,743,0.06,1,6,1,0
ORD_05795,529,0.18,2,3,0,0
ORD_05796,610,0.29,3,8,1,0
ORD_05797,7931,0.45,1,1,1,1
ORD_05798,541,0.19,1,6,1,0
ORD_05799,1000,0.4,3,3,1,0
ORD_05800,395,0.26,2,10,1,0
ORD_05801,842,0.11,1,10,1,0
ORD_05802,549,0.01,3,3,0,0
ORD_05803,478,0.23,2,9,1,1
ORD_05804,2850,0.4,3,7,1,1
ORD_05805,1705,0.04,1,2,1,0
ORD_05806,742,0.11,2,6,0,0
ORD_05807,250,0.25,2,4,1,1
ORD_05808,498,0.09,1,10,1,0
ORD_05809,5781,0.04,1,7,1,0
ORD_05810,553,0.29,1,4,0,0
ORD_05811,1607,0.03,2,7,1,1
ORD_05812,2108,0.49,1,6,0,0
ORD_05813,792,0.33,1,8,0,0
ORD_05814,339,0.06,2,7,1,1
ORD_05815,250,0.16,2,9,0,0
ORD_05816,1149,0.3,1,4,1,0
ORD_05817,346,0.03,2,9,1,0
ORD_05818,765,0.0,2,5,1,1
ORD_05819,250,0.02,2,9,1,0
ORD_05820,537,0.03,1,4,1,0
ORD_05821,683,0.03,1,3,1,0
ORD_05822,824,0.15,2,7,0,0
ORD_05823,272,0.02,3,4,1,1
ORD_05824,1732,0.41,1,5,0,1
ORD_05825,412,0.03,2,3,1,0
ORD_05826,250,0.17,1,6,1,0
ORD_05827,609,0.31,1,4,1,0
ORD_05828,683,0.33,1,1,1,1
ORD_05829,756,0.09,3,2,1,1
ORD_05830,1977,0.1,1,8,1,0
ORD_05831,550,0.14,1,4,1,1
ORD_05832,604,0.24,2,10,0,0
ORD_05833,275,0.34,1,2,1,0
ORD_05834,1282,0.02,1,4,1,0
ORD_05835,770,0.22,1,7,1,0
ORD_05836,475,0.14,3,2,0,0
ORD_05837,250,0.12,1,6,0,0
ORD_05838,2112,0.03,3,1,1,1
ORD_05839,250,0.15,1,3,0,0
ORD_05840,414,0.36,1,9,1,1
ORD_05841,885,0.11,3,5,1,0
ORD_05842,255,0.05,2,8,1,0
ORD_05843,250,0.17,1,1,1,0
ORD_05844,250,0.13,2,4,1,1
ORD_05845,1184,0.02,1,3,1,0
ORD_05846,430,0.4,2,10,0,0
ORD_05847,6917,0.06,2,9,1,0
ORD_05848,300,0.34,1,7,1,0
ORD_05849,318,0.48,3,3,0,0
ORD_05850,423,0.28,2,1,1,1
ORD_05851,807,0.23,1,5,0,0
ORD_05852,456,0.02,1,10,0,0
ORD_05853,1085,0.42,3,3,1,0
ORD_05854,304,0.17,1,2,1,1
ORD_05855,250,0.12,2,3,0,0
ORD_05856,250,0.11,3,5,1,0
ORD_05857,250,0.13,2,5,1,1
ORD_05858,439,0.02,2,10,1,0
ORD_05859,522,0.04,1,8,0,0
ORD_05860,401,0.44,2,4,1,0
ORD_05861,1798,0.12,1,2,1,1
ORD_05862,1776,0.06,3,8,1,0
ORD_05863,508,0.04,1,8,1,0
ORD_05864,250,0.08,1,10,1,0
ORD_05865,422,0.21,1,8,1,1
ORD_05866,411,0.15,1,1,1,0
ORD_05867,393,0.17,1,9,1,0
ORD_05868,380,0.06,3,4,1,0
ORD_05869,394,0.46,3,4,1,1
ORD_05870,488,0.17,2,8,1,0
ORD_05871,400,0.08,1,8,0,0
ORD_05872,785,0.19,1,6,0,0
ORD_05873,887,0.22,3,4,1,1
ORD_05874,321,0.06,1,3,0,0
ORD_05875,1838,0.02,2,5,1,0
ORD_05876,303,0.26,1,8,1,1
ORD_05877,250,0.06,3,7,0,0
ORD_05878,902,0.28,1,8,1,1
ORD_05879,345,0.01,1,1,1,0
ORD_05880,860,0.18,2,4,1,0
ORD_05881,250,0.01,1,9,1,0
ORD_05882,2026,0.32,2,6,1,1
ORD_05883,1138,0.1,1,10,1,0
ORD_05884,250,0.38,2,8,1,0
ORD_05885,250,0.12,1,8,0,0
ORD_05886,2534,0.04,2,5,0,0
ORD_05887,368,0.41,3,8,1,1
ORD_05888,341,0.04,3,4,0,0
ORD_05889,250,0.1,2,6,1,0
ORD_05890,502,0.17,2,7,1,1
ORD_05891,554,0.08,2,6,1,0
ORD_05892,1178,0.11,1,6,0,0
ORD_05893,250,0.26,2,8,1,0
ORD_05894,250,0.17,1,5,1,0
ORD_05895,954,0.09,1,8,0,0
ORD_05896,1488,0.04,2,9,1,0
ORD_05897,250,0.04,2,4,1,0
ORD_05898,1580,0.29,1,3,0,0
ORD_05899,685,0.05,2,5,1,0
ORD_05900,1593,0.29,3,10,0,0
ORD_05901,628,0.06,2,10,1,0
ORD_05902,250,0.09,2,5,0,0
ORD_05903,588,0.15,1,7,1,0
ORD_05904,1553,0.0,3,3,0,0
ORD_05905,325,0.06,1,10,0,0
ORD_05906,487,0.07,3,9,0,0
ORD_05907,577,0.08,3,6,1,0
ORD_05908,250,0.36,2,10,0,1
ORD_05909,2532,0.5,3,9,1,0
ORD_05910,323,0.18,2,1,1,0
ORD_05911,996,0.04,3,2,0,0
ORD_05912,620,0.21,2,10,1,1
ORD_05913,1819,0.21,1,2,1,0
ORD_05914,920,0.15,1,8,1,0
ORD_05915,551,0.01,2,4,1,0
ORD_05916,325,0.02,3,7,0,0
ORD_05917,1259,0.0,3,4,1,0
ORD_05918,250,0.04,3,4,1,0
ORD_05919,1115,0.22,1,8,0,0
ORD_05920,276,0.03,2,10,1,1
ORD_05921,1811,0.14,2,4,1,1
ORD_05922,756,0.04,2,3,1,0
ORD_05923,1113,0.46,1,10,1,0
ORD_05924,710,0.03,2,9,0,0
ORD_05925,250,0.08,2,3,1,0
ORD_05926,334,0.09,2,5,0,0
ORD_05927,1139,0.01,2,1,1,0
ORD_05928,760,0.05,2,9,1,0
ORD_05929,1710,0.16,1,6,0,0
ORD_05930,918,0.04,3,5,1,0
ORD_05931,306,0.22,1,4,1,1
ORD_05932,351,0.32,2,8,1,1
ORD_05933,722,0.04,1,2,1,0
ORD_05934,250,0.07,2,10,0,1
ORD_05935,2537,0.21,3,5,1,0
ORD_05936,947,0.08,1,8,1,0
ORD_05937,1775,0.3,3,1,1,1
ORD_05938,250,0.11,1,3,0,0
ORD_05939,1800,0.07,1,7,0,0
ORD_05940,3964,0.12,3,10,1,0
ORD_05941,250,0.03,2,5,0,0
ORD_05942,1232,0.06,1,10,0,0
ORD_05943,665,0.15,3,9,1,1
ORD_05944,250,0.01,2,1,0,0
ORD_05945,986,0.12,1,7,1,0
ORD_05946,1295,0.0,3,10,1,0
ORD_05947,411,0.11,2,6,0,0
ORD_05948,1690,0.03,1,10,0,0
ORD_05949,250,0.05,3,4,1,0
ORD_05950,250,0.01,2,10,0,0
ORD_05951,741,0.13,2,10,0,0
ORD_05952,678,0.26,3,6,0,0
ORD_05953,374,0.05,3,10,0,0
ORD_05954,1271,0.17,1,9,1,0
ORD_05955,1017,0.02,3,9,0,1
ORD_05956,1321,0.1,1,2,1,0
ORD_05957,602,0.03,2,9,1,0
ORD_05958,1077,0.04,3,2,1,1
ORD_05959,465,0.2,2,6,1,0
ORD_05960,3439,0.09,1,7,1,0
ORD_05961,347,0.25,2,9,1,1
ORD_05962,3584,0.06,2,6,0,0
ORD_05963,683,0.21,1,8,0,1
ORD_05964,250,0.28,3,10,1,0
ORD_05965,1987,0.13,3,3,1,0
ORD_05966,735,0.02,2,10,1,1
ORD_05967,1314,0.03,2,6,1,0
ORD_05968,1770,0.17,1,2,1,1
ORD_05969,871,0.18,3,1,1,1
ORD_05970,414,0.2,1,6,1,0
ORD_05971,1451,0.03,1,3,1,1
ORD_05972,665,0.4,3,5,1,0
ORD_05973,1151,0.0,3,6,1,0
ORD_05974,250,0.11,2,10,1,0
ORD_05975,951,0.31,1,6,1,0
ORD_05976,399,0.09,1,10,1,1
ORD_05977,2496,0.05,2,7,1,0
ORD_05978,1094,0.4,2,7,1,0
ORD_05979,805,0.1,2,6,1,0
ORD_05980,981,0.06,2,1,0,0
ORD_05981,299,0.1,2,8,1,0
ORD_05982,2437,0.13,2,10,1,0
ORD_05983,3271,0.15,3,4,1,1
ORD_05984,910,0.09,2,1,1,0
ORD_05985,2373,0.1,3,10,1,0
ORD_05986,421,0.11,3,2,1,1
ORD_05987,351,0.26,1,3,1,1
ORD_05988,687,0.2,3,6,1,1
ORD_05989,941,0.03,1,2,1,1
ORD_05990,485,0.02,3,2,1,0
ORD_05991,1022,0.19,2,6,1,0
ORD_05992,849,0.41,2,4,1,0
ORD_05993,299,0.01,1,5,1,0
ORD_05994,1007,0.06,1,8,1,1
ORD_05995,1327,0.42,1,3,1,0
ORD_05996,762,0.05,3,5,1,0
ORD_05997,1672,0.16,2,1,1,0
ORD_05998,251,0.13,2,10,1,0
ORD_05999,967,0.37,3,4,1,0
ORD_06000,260,0.04,1,5,1,1
ORD_06001,272,0.09,2,4,1,0
ORD_06002,401,0.25,2,9,0,0
ORD_06003,313,0.15,1,8,0,0
ORD_06004,429,0.42,3,2,0,1
ORD_06005,560,0.11,2,9,0,0
ORD_06006,1299,0.24,1,2,1,0
ORD_06007,514,0.24,2,6,0,0
ORD_06008,250,0.08,3,2,1,1
ORD_06009,1655,0.15,1,6,1,0
ORD_06010,340,0.12,2,6,1,0
ORD_06011,634,0.68,3,7,1,0
ORD_06012,950,0.28,3,10,1,0
ORD_06013,780,0.12,2,5,0,1
ORD_06014,1596,0.1,1,3,0,0
ORD_06015,975,0.06,2,2,0,0
ORD_06016,333,0.22,2,4,0,0
ORD_06017,3800,0.08,1,1,1,0
ORD_06018,777,0.03,2,2,0,0
ORD_06019,591,0.18,2,8,1,0
ORD_06020,1438,0.13,3,5,1,0
ORD_06021,812,0.38,1,5,1,1
ORD_06022,915,0.1,1,3,1,0
ORD_06023,4884,0.13,2,1,1,0
ORD_06024,533,0.03,2,6,0,0
ORD_06025,515,0.18,2,1,1,0
ORD_06026,730,0.17,1,4,0,0
ORD_06027,1567,0.03,1,4,0,0
ORD_06028,250,0.45,2,3,0,0
ORD_06029,250,0.06,3,4,0,0
ORD_06030,415,0.21,2,6,0,0
ORD_06031,250,0.46,2,6,1,1
ORD_06032,473,0.2,3,6,1,0
ORD_06033,994,0.0,2,6,1,1
ORD_06034,326,0.01,2,4,1,1
ORD_06035,250,0.2,1,7,1,0
ORD_06036,703,0.01,3,7,0,0
ORD_06037,1326,0.05,2,2,1,0
ORD_06038,250,0.0,1,6,1,0
ORD_06039,1282,0.21,1,5,1,1
ORD_06040,1279,0.13,1,10,1,0
ORD_06041,1426,0.05,1,1,1,0
ORD_06042,1763,0.22,1,3,1,0
ORD_06043,3872,0.3,3,9,1,0
ORD_06044,500,0.33,1,9,0,0
ORD_06045,726,0.04,2,10,1,0
ORD_06046,476,0.0,1,9,1,0
ORD_06047,666,0.16,2,10,1,0
ORD_06048,2267,0.25,2,5,1,0
ORD_06049,250,0.11,1,6,1,0
ORD_06050,334,0.03,3,9,0,0
ORD_06051,2001,0.09,2,4,1,0
ORD_06052,1504,0.0,3,4,0,0
ORD_06053,497,0.04,1,9,0,0
ORD_06054,1317,0.0,2,7,0,0
ORD_06055,873,0.2,3,6,1,1
ORD_06056,2208,0.06,3,10,1,1
ORD_06057,705,0.38,3,6,0,0
ORD_06058,1510,0.02,2,5,1,0
ORD_06059,5506,0.01,2,4,0,0
ORD_06060,1073,0.0,3,3,1,1
ORD_06061,691,0.18,1,7,1,0
ORD_06062,1185,0.24,2,5,0,0
ORD_06063,496,0.04,3,2,1,0
ORD_06064,4493,0.14,1,3,1,0
ORD_06065,768,0.3,1,5,1,0
ORD_06066,534,0.49,1,9,1,0
ORD_06067,340,0.05,3,6,1,0
ORD_06068,1600,0.2,2,2,1,1
ORD_06069,1331,0.02,2,8,0,0
ORD_06070,446,0.19,3,6,0,0
ORD_06071,1054,0.17,2,6,1,1
ORD_06072,250,0.18,3,8,1,0
ORD_06073,771,0.19,1,7,1,0
ORD_06074,955,0.07,2,5,1,0
ORD_06075,2606,0.07,1,9,1,0
ORD_06076,359,0.16,1,1,1,0
ORD_06077,250,0.1,1,4,1,0
ORD_06078,324,0.07,2,10,0,0
ORD_06079,250,0.09,3,9,1,0
ORD_06080,1937,0.03,2,2,1,1
ORD_06081,2295,0.18,1,3,1,1
ORD_06082,859,0.2,3,3,0,0
ORD_06083,1766,0.01,1,6,0,0
ORD_06084,740,0.18,3,3,0,0
ORD_06085,616,0.03,3,3,1,0
ORD_06086,509,0.3,2,5,0,0
ORD_06087,518,0.06,1,3,1,0
ORD_06088,250,0.12,2,5,1,0
ORD_06089,821,0.09,3,3,1,0
ORD_06090,644,0.3,2,2,1,0
ORD_06091,1207,0.22,1,8,1,0
ORD_06092,716,0.17,3,3,1,1
ORD_06093,583,0.02,2,6,1,0
ORD_06094,331,0.17,1,2,0,0
ORD_06095,704,0.43,3,1,1,0
ORD_06096,1200,0.01,3,8,1,0
ORD_06097,266,0.05,1,3,1,1
ORD_06098,713,0.29,1,2,0,0
ORD_06099,801,0.02,2,2,1,0
ORD_06100,374,0.04,1,5,1,1
ORD_06101,415,0.35,1,6,0,0
ORD_06102,799,0.16,3,2,1,0
ORD_06103,268,0.02,3,6,1,0
ORD_06104,880,0.1,1,1,0,1
ORD_06105,324,0.02,2,9,0,0
ORD_06106,1556,0.07,1,4,1,0
ORD_06107,4316,0.0,1,5,1,0
ORD_06108,334,0.16,1,3,1,0
ORD_06109,1019,0.22,1,6,0,1
ORD_06110,371,0.17,2,1,1,0
ORD_06111,1529,0.17,3,7,0,0
ORD_06112,250,0.06,2,8,1,0
ORD_06113,976,0.12,2,3,1,0
ORD_06114,330,0.2,1,2,1,1
ORD_06115,563,0.19,2,4,0,1
ORD_06116,291,0.03,1,8,0,0
ORD_06117,1284,0.02,1,8,0,1
ORD_06118,340,0.27,1,8,1,0
ORD_06119,1034,0.23,1,2,0,0
ORD_06120,505,0.01,2,4,0,0
ORD_06121,606,0.26,1,10,1,1
ORD_06122,748,0.09,3,1,0,0
ORD_06123,361,0.17,3,7,0,1
ORD_06124,787,0.11,1,10,1,0
ORD_06125,2262,0.08,2,6,0,0
ORD_06126,356,0.0,2,7,1,0
ORD_06127,1698,0.02,3,10,0,0
ORD_06128,2204,0.11,1,5,0,0
ORD_06129,346,0.25,2,6,1,0
ORD_06130,250,0.09,1,6,0,0
ORD_06131,846,0.02,2,6,1,0
ORD_06132,429,0.05,1,9,1,0
ORD_06133,2965,0.01,1,4,1,0
ORD_06134,683,0.17,1,2,1,0
ORD_06135,350,0.03,1,9,1,1
ORD_06136,265,0.1,1,10,1,0
ORD_06137,1590,0.12,2,7,1,0
ORD_06138,421,0.03,2,5,1,0
ORD_06139,688,0.18,2,6,1,0
ORD_06140,1428,0.08,1,7,1,1
ORD_06141,451,0.09,1,5,1,1
ORD_06142,641,0.17,3,5,0,0
ORD_06143,656,0.13,1,6,1,0
ORD_06144,1149,0.03,3,8,0,0
ORD_06145,1066,0.06,3,2,1,0
ORD_06146,557,0.33,1,10,0,0
ORD_06147,699,0.7,3,9,0,1
ORD_06148,494,0.3,2,10,1,1
ORD_06149,250,0.12,2,5,0,1
ORD_06150,817,0.11,3,4,1,0
ORD_06151,3022,0.01,2,8,1,0
ORD_06152,328,0.03,2,4,0,0
ORD_06153,358,0.36,2,2,0,0
ORD_06154,331,0.2,2,5,0,0
ORD_06155,1187,0.14,2,5,1,0
ORD_06156,952,0.1,1,4,1,1
ORD_06157,585,0.06,1,3,1,0
ORD_06158,319,0.03,3,5,0,0
ORD_06159,716,0.1,1,9,0,0
ORD_06160,250,0.18,2,9,0,0
ORD_06161,746,0.11,1,9,1,0
ORD_06162,1335,0.28,1,6,0,0
ORD_06163,250,0.13,1,8,0,0
ORD_06164,250,0.02,1,1,1,0
ORD_06165,2353,0.02,2,1,1,0
ORD_06166,407,0.15,3,7,1,0
ORD_06167,1650,0.12,2,5,1,0
ORD_06168,588,0.32,2,2,1,1
ORD_06169,584,0.12,2,4,1,0
ORD_06170,944,0.16,3,4,1,1
ORD_06171,327,0.13,2,6,0,0
ORD_06172,739,0.26,1,8,1,0
ORD_06173,490,0.09,2,3,0,0
ORD_06174,250,0.0,3,7,1,0
ORD_06175,871,0.15,2,2,1,0
ORD_06176,538,0.06,3,9,1,0
ORD_06177,586,0.29,1,7,1,0
ORD_06178,252,0.33,3,1,1,0
ORD_06179,2375,0.0,1,4,1,0
ORD_06180,1341,0.16,1,2,1,0
ORD_06181,1438,0.43,2,10,1,0
ORD_06182,520,0.19,1,5,1,0
ORD_06183,250,0.29,2,9,1,0
ORD_06184,3172,0.1,3,3,1,1
ORD_06185,633,0.05,3,5,1,0
ORD_06186,365,0.07,2,10,1,0
ORD_06187,928,0.2,2,2,1,1
ORD_06188,1692,0.23,3,4,1,0
ORD_06189,652,0.03,2,2,1,0
ORD_06190,1849,0.19,3,8,1,1
ORD_06191,1581,0.02,3,7,0,0
ORD_06192,281,0.09,1,7,1,0
ORD_06193,387,0.1,1,7,0,0
ORD_06194,1430,0.09,2,9,1,0
ORD_06195,250,0.11,3,2,1,1
ORD_06196,590,0.1,3,6,1,0
ORD_06197,250,0.06,2,4,0,0
ORD_06198,454,0.08,1,10,1,0
ORD_06199,523,0.05,1,6,1,0
ORD_06200,499,0.16,3,9,0,0
ORD_06201,427,0.03,2,1,1,0
ORD_06202,276,0.05,2,2,0,0
ORD_06203,4161,0.02,3,6,1,1
ORD_06204,2963,0.24,3,7,1,0
ORD_06205,262,0.1,2,3,1,0
ORD_06206,2358,0.48,2,1,1,0
ORD_06207,483,0.14,2,7,0,0
ORD_06208,737,0.16,1,2,0,0
ORD_06209,632,0.15,2,6,1,0
ORD_06210,392,0.07,1,4,1,1
ORD_06211,1461,0.27,3,10,0,0
ORD_06212,735,0.05,3,4,1,1
ORD_06213,454,0.06,3,9,0,0
ORD_06214,250,0.43,1,7,1,0
ORD_06215,325,0.26,2,1,1,1
ORD_06216,250,0.06,1,4,1,0
ORD_06217,671,0.16,1,10,1,0
